user_screen_name,created_at,tweet_text
iamwaynegilbert,3/26/2019 15:04,b'RT @YTGoodDad: I see your #Spring pics and I raise you some Snow covered Mountains. Shot #WithGalaxy using my @SamsungMobileUS #GalaxyS10+\xe2\x80\xa6'
,,
YTGoodDad,3/26/2019 15:00,b'I see your #Spring pics and I raise you some Snow covered Mountains. Shot #WithGalaxy using my @SamsungMobileUS\xe2\x80\xa6 https://t.co/cm8M67NGGw'
,,
deb_guin,3/26/2019 14:58,b'What is the limit to innovation in #smartphone #photography? #Galaxys10 just added that ultra wide lens and now\xe2\x80\xa6 https://t.co/OTpdn9csh0'
,,
rzadest,3/26/2019 14:56,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
soniakash8770,3/26/2019 14:56,b'RT @SamsungMobileIN: @soniakash8770 the wait is finally over. The next generation #GalaxyS10 is here. Tap below to know more. https://t.co/\xe2\x80\xa6'
,,
SamsungNewsUS,3/26/2019 14:55,b'#ICYMI: Go behind-the-scenes with @FallonTonight filmed entirely on #GalaxyS10+ and see what the show\xe2\x80\x99s production\xe2\x80\xa6 https://t.co/D9UpveQC6S'
,,
rcadden,3/26/2019 14:48,b'Taking the wife to #FredericksburgTX for our anniversary (11 years!!) - looking to do some #astrophotography with m\xe2\x80\xa6 https://t.co/z2NR31iPnw'
,,
tumbleweedroll,3/26/2019 14:48,"b""RT @SamsungMobile: Uninterrupted viewing experiences with #GalaxyS10's Cinematic Infinity Display.\nLearn more: https://t.co/UstjA79jjF http\xe2\x80\xa6"""
,,
rakbot,3/26/2019 14:47,b'RT @TechnoidHub: Best waterproof phones of 2019 - https://t.co/XoFiOdTiAr\n#TechnoidHub #Samsung #Apple #iPhone #HTC #Sony #S10 #GalaxyS10 #\xe2\x80\xa6'
,,
samsungbusiness,3/26/2019 14:44,"b'The #Samsung #GalaxyS10+ is protected by Knox, our defence-grade security platform \xe2\x80\x93 built from the chip up. And wi\xe2\x80\xa6 https://t.co/68I2Ljuh5J'"
,,
thomasdubrick,3/26/2019 14:38,"b'RT @AprilReneeX: Wait. This is all recorded on a #Samsung #GalaxyS10+?!?! Wow, I need an upgrade. #FallonTonight'"
,,
hw11405708,3/26/2019 14:38,b'RT @PumaPay: Samsung\xe2\x80\x99s Galaxy S10 fully supports the PMA &amp; ERC20 tokens! \xe2\x9a\xa1\xef\xb8\x8fGreat news for PMA users as well as the crypto-world!\nFind out m\xe2\x80\xa6'
,,
32ca86c9308c408,3/26/2019 14:37,b'RT @Samsung_CH: With the #GalaxyS10 you will not miss an inch of that incredible landscape! #SamsungEvent https://t.co/3KVvzdbOGw'
,,
32ca86c9308c408,3/26/2019 14:36,"b""RT @Samsung_CH: The camera of the #GalaxyS10 is so smart, it'll make every picture worth sharing #SamsungEvent https://t.co/FEckJCCAOV"""
,,
brandine_ris,3/26/2019 14:34,b'RT @SamsungMalaysia: Bringing all you need to achieve even more in one single device - #GalaxyS10 is the phone for you. https://t.co/Q4t6En\xe2\x80\xa6'
,,
andrew_perry10,3/26/2019 14:31,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
Lily2907,3/26/2019 14:31,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
PitakaGallery,3/26/2019 14:30,b'\xe2\x9d\x97\xef\xb8\x8fWarning\xe2\x9d\x97\xef\xb8\x8f: The addictive touch feel of MagCase may cause you to never let go of your Samsung Galaxy S10.\xf0\x9f\xa4\xb3 Grab on\xe2\x80\xa6 https://t.co/fcgp2Itg7e'
,,
prakash_rohida,3/26/2019 14:28,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
DesaiRaj414,3/26/2019 14:26,"b'RT @Faryaab: Thanks to the new SuperSensing 40-megapixel #Leica Quad Camera, #HuaweiP30Pro sports lossless 10x hybrid zoom and 50x digital\xe2\x80\xa6'"
,,
AlbanieAkhmad2,3/26/2019 14:26,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
RodneyAWalker,3/26/2019 14:21,b'RT @Rodney_Walker: #Huawei #P30 price leaks suggests it could be as expensive as the Galaxy S10 https://t.co/ycDIbQf3Sn #GalaxyS10 #Smartph\xe2\x80\xa6'
,,
Murph997,3/26/2019 14:21,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
_beccafarrelly,3/26/2019 14:18,b'Looking for a new premium Samsung Galaxy S10 phone case? Supcase have a range of stylish but practical protection f\xe2\x80\xa6 https://t.co/u1K4bMkyqp'
,,
weyonggggg,3/26/2019 14:17,b'RT @Mattcabb: Space walk for both single- and dual-camera phones #galaxyS10 #galaxyS10E #galaxyS10Plus\n\nDL: https://t.co/ljlEUQXhfk https:/\xe2\x80\xa6'
,,
forbesfootwear,3/26/2019 14:16,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
PavelGGaucin,3/26/2019 14:15,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
beachtownviews,3/26/2019 14:13,b'Check out our new phone pop sockets on Amazon!  \n\xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/IHDoSWUKBG\n\n#palmtrees #beach #Tropical #beachlife\xe2\x80\xa6 https://t.co/b9aBB7FXvh'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:13,"b'RT @whitestonedome: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defi\xe2\x80\xa6'"
,,
Brunao_BomB,3/26/2019 14:12,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:12,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/LMRi6HfKHf @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:12,"b'RT @whitestone_UK: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defin\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:12,"b'RT @whitestone_UK: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defin\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,"b'RT @whitestone_UK: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defin\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,b'RT @whitestonedome: Samsung Galaxy S10 The Best &amp; Only Glass Screen Protector Review Whitest... https://t.co/djCo1mNdrQ @YouTube #Whiteston\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,b'RT @whitestonedome: Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10 #Whitesto\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,"b'RT @whitestonedome: Galaxy S10+ Whitestone Dome Glass Install, Review &amp; Removal https://t.co/LpLOuzqzT5 @YouTube #WhitestoneDomeGlass #Gala\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,b'RT @whitestonedome: Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10 #Whitesto\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,"b""RT @whitestonedome: The Galaxy S10 makes the screen protector situation a bit complicated since the phone's ultrasonic fingerprint sensor w\xe2\x80\xa6"""
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,b'RT @whitestonedome: Whitestone Dome is the Galaxy S10+ screen protector you want | via @androidcentral #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,b'RT @whitestonedome: I Removed My Whitestone Dome Glass! Samsung S10+ | New Install Method an... https://t.co/7UTjJVwzLU @YouTube @EBPMANRev\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:11,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/LMRi6HfKHf @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:10,"b'RT @whitestonedome: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defi\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:10,"b'RT @whitestone_UK: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defin\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:10,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/LMRi6HfKHf @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
whitestonedome,3/26/2019 14:10,"b'If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass\xe2\x80\xa6 https://t.co/GEi7UuTFGj'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:09,b'RT @whitestone_UK: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/va7CRnFHqx @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gala\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:09,b'RT @whitestone_UK: I Removed My Whitestone Dome Glass! Samsung S10+ | New Install Method an... https://t.co/Qo1ZiNbJFp @YouTube @EBPMANRevi\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:09,b'RT @whitestonedome: How to improve fingerprint sensor speed on the Galaxy S10 ? \xf0\x9f\x91\x80\n#WhitestoneDomeGlass #GalaxyS10 @androidcentral \n\nhttps:/\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:09,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/LMRi6HfKHf @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:09,"b'RT @whitestone_UK: Galaxy S10+ Whitestone Dome Glass Install, Review &amp; Removal https://t.co/GSj0x7azg5 @YouTube #WhitestoneDomeGlass #Galax\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:09,b'RT @whitestone_UK: Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10 #Whiteston\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:08,"b'RT @whitestonedome: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defi\xe2\x80\xa6'"
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:08,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
Scruz6160,3/26/2019 14:08,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:08,b'RT @whitestonedome: I Removed My Whitestone Dome Glass! Samsung S10+ | New Install Method an... https://t.co/7UTjJVwzLU @YouTube @EBPMANRev\xe2\x80\xa6'
,,
sfCW3AP9kUjwnoQ,3/26/2019 14:08,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/LMRi6HfKHf @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
AdithyaPNaidu,3/26/2019 14:08,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
danix4u,3/26/2019 14:07,"b""RT @meritmeter: Samsung's #Note10 Can Beat #GalaxyS10 With Three Features https://t.co/R0qFxDQXYb"""
,,
TechWithBrett,3/26/2019 14:06,"b""Are you using Edge Lighting on your Galaxy phone? See why you need to on today's tutorial: https://t.co/dz0LxROiVm\xe2\x80\xa6 https://t.co/Z6JaZgH42Q"""
,,
isidrosamperio,3/26/2019 14:06,b'RT @Samsung: The #GalaxyS10 line\xe2\x80\x99s new \xe2\x80\x98Infinity-O Display\xe2\x80\x99 is at the core of the user\xe2\x80\x99s mobile experiences. Read on to learn more about ho\xe2\x80\xa6'
,,
GAMEBraintree,3/26/2019 14:02,b'#GetMoreAtGame want the new #GalaxyS10 sell your phone in store with us today #CheaperWhenYouTradeAtGame https://t.co/tkyaMDYt28'
,,
iMaycon,3/26/2019 14:00,"b'RT @Faryaab: Thanks to the new SuperSensing 40-megapixel #Leica Quad Camera, #HuaweiP30Pro sports lossless 10x hybrid zoom and 50x digital\xe2\x80\xa6'"
,,
taisei92765020,3/26/2019 14:00,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
urwosc,3/26/2019 13:54,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
Faryaab,3/26/2019 13:52,"b'Thanks to the new SuperSensing 40-megapixel #Leica Quad Camera, #HuaweiP30Pro sports lossless 10x hybrid zoom and 5\xe2\x80\xa6 https://t.co/KFe4KFe92S'"
,,
DONNIEJAMES14,3/26/2019 13:52,"b'RT @SamsungMobileUS: Add more screen, subtract the bezel and you get Cinematic Infinity Display. What will look best on your #GalaxyS10?'"
,,
SdiahSigit,3/26/2019 13:48,b'RT @samsungID: There\xe2\x80\x99s always something more you can find. #NeverAfraid to see the world wider #withGalaxy.\n\nTrade your #GalaxyS8 to the ne\xe2\x80\xa6'
,,
iMaycon,3/26/2019 13:47,b'RT @Faryaab: #HuaweiP30Pro takes better low-light pictures than both the #iPhoneXSMax and #GalaxyS10! \n\n#Huawei #RewriteTheRules https://t.\xe2\x80\xa6'
,,
RyanKel58099948,3/26/2019 13:46,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
ThisIsRudo,3/26/2019 13:43,"b'RT @TheCapeTownGuy: To keep your Galaxy S10 in tip-top shape, you can get R10K worth of repairs when you add Samsung Care+ to your Galaxy S\xe2\x80\xa6'"
,,
ThisIsRudo,3/26/2019 13:43,b'RT @SamsungMobileSA: Which #GalaxyS10 caught your eye? \nGet yours here: https://t.co/1bhfO39HoS\nTs &amp; Cs Apply. https://t.co/6m6wPf4KJi'
,,
TChampion_73,3/26/2019 13:42,"b'RT @SamsungMobileUS: Add more screen, subtract the bezel and you get Cinematic Infinity Display. What will look best on your #GalaxyS10?'"
,,
sadiahamid2010,3/26/2019 13:42,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
oveigh_m,3/26/2019 13:42,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
Faryaab,3/26/2019 13:40,b'#HuaweiP30Pro takes better low-light pictures than both the #iPhoneXSMax and #GalaxyS10! \n\n#Huawei #RewriteTheRules https://t.co/McOmg88RDK'
,,
AhmedATamimi,3/26/2019 13:33,b'The #GalaxyS10 cannot see the Galaxy!!\n#HuaweiP30Series shots fired!!!'
,,
VPNguardian,3/26/2019 13:33,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
janesgrapevine,3/26/2019 13:31,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
yj_cc88,3/26/2019 13:29,b'RT @grffeApp: More than 1000 #wallpapers #illustrations in \xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA  \nYou can add filters or write text or draw.. downl\xe2\x80\xa6'
,,
talkwithnoah,3/26/2019 13:26,"b""I'm legit mind blown by how amazing the camera is on the @samsungmobileusa #GalaxyS10! It's ridiculously good.\xe2\x80\xa6 https://t.co/ANjrfja5bY"""
,,
grffeApp,3/26/2019 13:26,b'RT @grffeApp: More than 1000 #wallpapers #illustrations in \xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA  \nYou can add filters or write text or draw.. downl\xe2\x80\xa6'
,,
tian_ruedas,3/26/2019 13:24,"b""RT @SamsungMobile: Vault-like security with #GalaxyS10's in-display Ultrasonic Fingerprint.\nLearn more: https://t.co/UstjA79jjF https://t.c\xe2\x80\xa6"""
,,
Desigg,3/26/2019 13:23,b'RT @grffeApp: Get this #wallpaper in your #homescreen for #MobileApp  \n\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA  \n\n#wallpapers #digitalart #digitalartist\xe2\x80\xa6'
,,
yj_cc88,3/26/2019 13:21,b'RT @grffeApp: Get this #wallpaper in your #homescreen for #MobileApp  \n\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA  \n\n#wallpapers #digitalart #digitalartist\xe2\x80\xa6'
,,
SonuSet27225934,3/26/2019 13:20,b'RT @SamsungBizUSA: \xe2\x9c\x94\xef\xb8\x8f More devices\n\xe2\x9c\x94\xef\xb8\x8f More networks\n\xe2\x9c\x94\xef\xb8\x8f More choices\n\n@MaribelLopez discusses how #GalaxyS10 could transform the business la\xe2\x80\xa6'
,,
grffeApp,3/26/2019 13:18,b'Get this #wallpaper in your #homescreen for #MobileApp  \n\xf0\x9f\x93\xb1\xf0\x9f\xa6\x92 https://t.co/g1QA6M91dA  \n\n#wallpapers #digitalart\xe2\x80\xa6 https://t.co/kprx9Bd5jj'
,,
Gaitsa10,3/26/2019 13:17,"b'RT @samsungID: Missed the weekend promo? No worries, you can STILL get your #GalaxyS10 with many special deals, now until 31 March 2019.\xe2\x80\xa6'"
,,
zee_neon,3/26/2019 13:16,b'RT @SamsungMobileUS: Ultrasonic Fingerprint ID gives you quick and secure access to your #GalaxyS10. What else do you wish you could unlock\xe2\x80\xa6'
,,
SamuelSamsung1,3/26/2019 13:15,"b'RT @samsungID: Missed the weekend promo? No worries, you can STILL get your #GalaxyS10 with many special deals, now until 31 March 2019.\xe2\x80\xa6'"
,,
samsungID,3/26/2019 13:15,"b'Missed the weekend promo? No worries, you can STILL get your #GalaxyS10 with many special deals, now until 31 March\xe2\x80\xa6 https://t.co/dMcH6QpLbA'"
,,
highteaatkepler,3/26/2019 13:13,b'RT @Ninja: Pumped to have gotten my new @SamsungMobileUS #GalaxyS10 Huge thanks to @YG_iKONIC and everyone who came by @Samsung837 to play\xe2\x80\xa6'
,,
ssawe,3/26/2019 13:08,b'RT @SamsungMobileKE: Your stuff is locked behind a security system that\xe2\x80\x99s as tight as a\nvault and as quick as ever. The biometrics on the S\xe2\x80\xa6'
,,
SamsungBizUSA,3/26/2019 13:07,b'\xe2\x9c\x94\xef\xb8\x8f More devices\n\xe2\x9c\x94\xef\xb8\x8f More networks\n\xe2\x9c\x94\xef\xb8\x8f More choices\n\n@MaribelLopez discusses how #GalaxyS10 could transform the busine\xe2\x80\xa6 https://t.co/m5z0hmawYP'
,,
jimmyispromo,3/26/2019 13:04,b'If you own the #galaxyS10 or #GalaxyS10e dont forget to activate that camera hole battery indicator.\xe2\x80\xa6 https://t.co/6YFpdGYbDk'
,,
ccjsr47,3/26/2019 13:02,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
hakeemadams2,3/26/2019 13:00,"b""RT @Samsung_Ghana: The #GalaxyS10 Adaptive Power Saving Mode works so hard to manage your battery life so you don't have to. Spend more tim\xe2\x80\xa6"""
,,
Gobi50554832,3/26/2019 12:48,b'RT @SamsungMalaysia: Bringing all you need to achieve even more in one single device - #GalaxyS10 is the phone for you. https://t.co/Q4t6En\xe2\x80\xa6'
,,
Lil_feloz_olez,3/26/2019 12:46,b'RT @SamsungMobileKE: Your stuff is locked behind a security system that\xe2\x80\x99s as tight as a\nvault and as quick as ever. The biometrics on the S\xe2\x80\xa6'
,,
aryasinghshanu,3/26/2019 12:46,"b'RT @SamsungMobileIN: Meet the all-new #GalaxyS10. The Next Generation Galaxy has arrived. With an immersive Infinity-O Display, vault-like\xe2\x80\xa6'"
,,
bizshoutUK,3/26/2019 12:43,"b'RT @SamsungUK: Get vault-like security with the #GalaxyS10, thanks to the high-tech Ultrasonic Fingerprint Scanner.'"
,,
TheCapeTownGuy,3/26/2019 12:42,"b'To keep your Galaxy S10 in tip-top shape, you can get R10K worth of repairs when you add Samsung Care+ to your Gala\xe2\x80\xa6 https://t.co/1Y6bwgnR3k'"
